card_transaction_id,card_id,transaction_date,amount_inr,merchant,txn_type
20002575,7000070,2024-12-15,70876.09,Swiggy,FEE
20002576,7000070,2024-07-09,99854.84,Uber,FEE
20002577,7000070,2023-01-30,166835.88,Local Store,CASH_WITHDRAWAL
20002578,7000070,2023-12-12,121498.85,Myntra,CASH_WITHDRAWAL
20002579,7000070,2023-10-01,191259.71,Uber,REFUND
20002580,7000070,2023-11-17,107752.01,BigBasket,FEE
20002581,7000070,2024-07-24,30144.87,BigBasket,FEE
20002582,7000070,2023-06-20,153228.77,Uber,CASH_WITHDRAWAL
20002583,7000070,2024-06-10,18709.8,Local Store,REFUND
20002584,7000070,2023-12-21,55014.66,BigBasket,FEE
20002585,7000070,2023-07-12,45242.92,Amazon,FEE
20002586,7000070,2025-06-07,130701.62,Uber,FEE
20002587,7000071,2023-05-21,191350.39,Myntra,FEE
20002588,7000071,2023-10-03,75261.12,Flipkart,REFUND
20002589,7000071,2026-01-11,42575.37,Uber,REFUND
20002590,7000071,2023-12-21,66783.31,Myntra,PURCHASE
20002591,7000071,2024-05-06,19064.84,Local Store,PURCHASE
20002592,7000071,2025-12-05,183280.16,Flipkart,FEE
20002593,7000071,2023-01-19,59681.88,Local Store,FEE
20002594,7000071,2024-09-04,21662.19,Swiggy,CASH_WITHDRAWAL
20002595,7000071,2025-09-19,145531.65,Flipkart,PURCHASE
20002596,7000071,2024-07-08,84247.27,Zomato,REFUND
20002597,7000071,2023-12-05,140193.49,Local Store,REFUND
20002598,7000071,2025-05-24,150826.65,Swiggy,PURCHASE
20002599,7000071,2023-06-25,5757.31,Amazon,PURCHASE
20002600,7000071,2023-01-25,11558.02,Myntra,CASH_WITHDRAWAL
20002601,7000071,2024-02-26,116354.35,Myntra,REFUND
20002602,7000071,2023-08-15,104972.1,Zomato,FEE
20002603,7000071,2024-01-18,76934.35,Flipkart,PURCHASE
20002604,7000071,2025-03-01,89604.17,BigBasket,FEE
20002605,7000071,2023-03-21,126129.08,Amazon,FEE
20002606,7000071,2025-02-07,171940.5,Local Store,PURCHASE
20002607,7000071,2023-11-22,38741.71,Local Store,CASH_WITHDRAWAL
20002608,7000071,2024-06-26,73774.08,Uber,FEE
20002609,7000071,2023-10-21,45144.16,Flipkart,PURCHASE
20002610,7000071,2024-11-05,128279.08,BigBasket,FEE
20002611,7000071,2024-04-01,50688.05,Uber,FEE
20002612,7000071,2023-12-04,66207.37,Amazon,CASH_WITHDRAWAL
20002613,7000071,2025-02-28,132071.27,Flipkart,CASH_WITHDRAWAL
20002614,7000071,2025-12-10,136921.23,Myntra,REFUND
20002615,7000071,2024-08-25,171786.53,Local Store,PURCHASE
20002616,7000071,2025-11-10,137808.29,Zomato,FEE
20002617,7000071,2024-12-29,70009.48,BigBasket,REFUND
20002618,7000071,2025-03-26,118801.62,Swiggy,FEE
20002619,7000071,2025-10-31,45836.09,Local Store,FEE
20002620,7000071,2023-04-20,71086.45,Flipkart,REFUND
20002621,7000071,2024-09-08,170811.57,Amazon,CASH_WITHDRAWAL
20002622,7000071,2023-05-19,101299.7,Myntra,CASH_WITHDRAWAL
20002623,7000071,2025-04-16,38192.34,Local Store,CASH_WITHDRAWAL
20002624,7000071,2025-03-24,21550.33,Amazon,CASH_WITHDRAWAL
20002625,7000071,2024-10-15,157474.48,Uber,PURCHASE
20002626,7000071,2025-01-18,57190.32,Swiggy,CASH_WITHDRAWAL
20002627,7000071,2025-07-24,39709.44,Amazon,REFUND
20002628,7000071,2024-11-01,15693.85,Local Store,CASH_WITHDRAWAL
20002629,7000071,2025-10-19,72812.49,Local Store,PURCHASE
20002630,7000071,2025-11-02,74016.59,BigBasket,FEE
20002631,7000071,2023-01-25,188722.82,Amazon,PURCHASE
20002632,7000071,2023-09-26,109127.39,BigBasket,PURCHASE
20002633,7000072,2023-12-06,182937.65,Zomato,CASH_WITHDRAWAL
20002634,7000072,2023-08-24,120796.3,Amazon,PURCHASE
20002635,7000072,2023-03-30,150392.05,Local Store,FEE
20002636,7000072,2023-11-02,28741.33,Flipkart,PURCHASE
20002637,7000072,2024-09-26,61573.98,Swiggy,PURCHASE
20002638,7000072,2025-02-13,197972.22,Zomato,FEE
20002639,7000072,2025-01-02,2908.98,Local Store,FEE
20002640,7000072,2024-05-09,2947.51,Flipkart,CASH_WITHDRAWAL
20002641,7000072,2025-06-30,72698.07,Amazon,PURCHASE
20002642,7000072,2024-11-07,155971.37,BigBasket,FEE
20002643,7000072,2024-03-15,17864.35,Amazon,CASH_WITHDRAWAL
20002644,7000072,2024-06-06,121973.28,Zomato,PURCHASE
20002645,7000072,2025-07-03,141931.29,Flipkart,CASH_WITHDRAWAL
20002646,7000072,2025-09-02,196496.48,Amazon,REFUND
20002647,7000072,2023-11-09,155478.53,Amazon,CASH_WITHDRAWAL
20002648,7000072,2025-02-25,61043.07,BigBasket,REFUND
20002649,7000072,2023-02-12,105047.42,BigBasket,PURCHASE
20002650,7000072,2023-12-30,121359.97,BigBasket,CASH_WITHDRAWAL
20002651,7000072,2023-07-26,92518.3,BigBasket,REFUND
20002652,7000072,2024-07-19,180935.95,Myntra,FEE
20002653,7000072,2023-12-07,74804.38,Amazon,FEE
20002654,7000072,2024-10-28,62646.84,BigBasket,REFUND
20002655,7000072,2024-10-13,21773.12,Swiggy,PURCHASE
20002656,7000072,2025-09-22,57053.38,BigBasket,CASH_WITHDRAWAL
20002657,7000072,2023-10-10,189216.44,Zomato,REFUND
20002658,7000072,2023-05-08,91409.15,Flipkart,FEE
20002659,7000072,2023-05-12,189289.06,Local Store,REFUND
20002660,7000072,2024-12-23,44262.08,Swiggy,CASH_WITHDRAWAL
20002661,7000073,2023-06-09,156499.62,Amazon,FEE
20002662,7000073,2024-07-08,154995.07,Local Store,PURCHASE
20002663,7000073,2024-06-19,123353.59,BigBasket,CASH_WITHDRAWAL
20002664,7000073,2023-11-20,128308.15,Flipkart,REFUND
20002665,7000073,2025-06-19,157398.72,Flipkart,PURCHASE
20002666,7000073,2024-10-13,90414.83,BigBasket,CASH_WITHDRAWAL
20002667,7000073,2025-11-30,37882.62,Local Store,PURCHASE
20002668,7000073,2024-03-28,55844.95,Amazon,CASH_WITHDRAWAL
20002669,7000073,2023-02-24,37647.73,BigBasket,REFUND
20002670,7000073,2024-09-20,196841.57,Amazon,FEE
20002671,7000073,2024-04-18,193396.65,Zomato,PURCHASE
20002672,7000073,2023-04-23,159474.69,Uber,REFUND
20002673,7000073,2024-12-30,119616.53,Zomato,PURCHASE
20002674,7000073,2023-07-18,86054.26,Myntra,CASH_WITHDRAWAL
20002675,7000073,2024-07-26,140204.95,Uber,CASH_WITHDRAWAL
20002676,7000073,2023-12-06,116784.34,Zomato,CASH_WITHDRAWAL
20002677,7000073,2025-03-14,112096.15,Zomato,REFUND
20002678,7000073,2025-03-12,195010.79,Myntra,REFUND
20002679,7000073,2025-11-28,106787.96,Zomato,FEE
20002680,7000073,2025-11-14,186060.63,Swiggy,CASH_WITHDRAWAL
20002681,7000073,2024-12-24,188482.56,Zomato,FEE
20002682,7000073,2023-11-25,160850.14,Flipkart,FEE
20002683,7000073,2025-02-05,8999.36,Zomato,CASH_WITHDRAWAL
20002684,7000073,2024-09-16,56759.58,Swiggy,CASH_WITHDRAWAL
20002685,7000073,2024-09-01,135386.11,Myntra,CASH_WITHDRAWAL
20002686,7000073,2024-03-25,1928.78,Zomato,FEE
20002687,7000073,2024-01-17,1711.82,Amazon,CASH_WITHDRAWAL
20002688,7000073,2024-12-21,38899.16,BigBasket,REFUND
20002689,7000073,2024-10-27,142307.94,Local Store,REFUND
20002690,7000073,2024-02-07,64710.85,Uber,PURCHASE
20002691,7000073,2025-04-27,137822.05,Swiggy,FEE
20002692,7000074,2025-10-24,161577.78,Flipkart,FEE
20002693,7000074,2025-11-25,49535.73,Myntra,FEE
20002694,7000074,2024-10-17,21619.49,Myntra,FEE
20002695,7000074,2023-08-18,23738.16,Zomato,REFUND
20002696,7000074,2024-11-30,173826.34,Zomato,CASH_WITHDRAWAL
20002697,7000074,2023-09-02,28501.42,Flipkart,PURCHASE
20002698,7000074,2023-10-04,149584.25,Flipkart,REFUND
20002699,7000074,2025-07-29,55425.47,Zomato,FEE
20002700,7000074,2023-03-05,191467.9,Swiggy,CASH_WITHDRAWAL
20002701,7000074,2023-10-28,168258.68,Local Store,REFUND
20002702,7000074,2023-08-19,160328.63,Uber,FEE
20002703,7000074,2023-07-27,163356.71,Swiggy,REFUND
20002704,7000074,2025-04-10,147407.55,Swiggy,PURCHASE
20002705,7000074,2025-09-17,164457.28,Myntra,CASH_WITHDRAWAL
20002706,7000074,2023-05-02,186048.82,Local Store,REFUND
20002707,7000074,2024-11-27,93866.82,Flipkart,FEE
20002708,7000074,2025-09-23,39806.74,Amazon,CASH_WITHDRAWAL
20002709,7000074,2025-08-29,141571.8,Uber,REFUND
20002710,7000074,2024-08-17,56974.28,Swiggy,FEE
20002711,7000074,2023-10-24,174871.56,Flipkart,CASH_WITHDRAWAL
20002712,7000074,2023-08-01,29235.57,Zomato,REFUND
20002713,7000074,2024-05-05,170727.28,Swiggy,PURCHASE
20002714,7000074,2024-06-09,192061.97,Amazon,FEE
20002715,7000074,2023-10-29,127534.08,Amazon,FEE
20002716,7000075,2024-01-07,22188.84,Flipkart,FEE
20002717,7000075,2024-06-13,121671.28,Swiggy,PURCHASE
20002718,7000075,2025-09-15,43329.31,Swiggy,REFUND
20002719,7000075,2023-05-29,138974.6,BigBasket,REFUND
20002720,7000075,2024-01-27,130060.97,Zomato,CASH_WITHDRAWAL
20002721,7000075,2025-01-31,157246.56,BigBasket,REFUND
20002722,7000075,2025-08-04,46566.54,Flipkart,CASH_WITHDRAWAL
20002723,7000075,2024-05-15,48878.89,Swiggy,CASH_WITHDRAWAL
20002724,7000075,2023-02-04,69170.72,Swiggy,FEE
20002725,7000075,2024-12-20,190001.69,Flipkart,REFUND
20002726,7000075,2024-11-25,175413.56,Uber,PURCHASE
20002727,7000075,2023-05-08,149921.72,Local Store,FEE
20002728,7000075,2024-11-30,143157.7,Flipkart,PURCHASE
20002729,7000075,2024-03-25,69773.75,Local Store,PURCHASE
20002730,7000075,2023-08-23,153619.77,Myntra,PURCHASE
20002731,7000075,2025-09-06,98113.09,Swiggy,FEE
20002732,7000075,2024-07-04,156264.41,Amazon,FEE
20002733,7000075,2025-01-04,28467.84,Flipkart,FEE
20002734,7000075,2023-08-05,50087.97,Local Store,CASH_WITHDRAWAL
20002735,7000075,2025-08-27,181372.41,Amazon,PURCHASE
20002736,7000075,2024-03-11,23135.55,Local Store,FEE
20002737,7000075,2023-02-12,150183.12,Myntra,FEE
20002738,7000075,2025-04-06,136908.55,Local Store,REFUND
20002739,7000075,2025-05-01,60176.32,Uber,PURCHASE
20002740,7000075,2025-07-27,14403.18,Flipkart,CASH_WITHDRAWAL
20002741,7000075,2024-02-12,169152.99,Local Store,REFUND
20002742,7000075,2023-03-18,85829.16,Local Store,PURCHASE
20002743,7000075,2023-11-20,60550.91,Zomato,PURCHASE
20002744,7000075,2024-01-04,50670.44,Myntra,FEE
20002745,7000075,2024-04-29,155909.31,Amazon,CASH_WITHDRAWAL
20002746,7000075,2024-03-04,73150.01,Swiggy,CASH_WITHDRAWAL
20002747,7000076,2023-12-13,35492.33,BigBasket,REFUND
20002748,7000076,2025-01-02,80265.74,Flipkart,REFUND
20002749,7000076,2024-07-30,123821.92,Uber,FEE
20002750,7000076,2023-08-16,149800.81,Myntra,PURCHASE
20002751,7000076,2023-12-12,90833.36,Swiggy,CASH_WITHDRAWAL
20002752,7000076,2023-05-15,7179.08,BigBasket,REFUND
20002753,7000076,2025-11-11,75079.75,BigBasket,CASH_WITHDRAWAL
20002754,7000076,2024-10-30,107737.83,Zomato,FEE
20002755,7000076,2025-07-07,158861.66,Myntra,FEE
20002756,7000076,2024-07-04,193493.54,BigBasket,REFUND
20002757,7000076,2024-08-30,8340.83,BigBasket,CASH_WITHDRAWAL
20002758,7000076,2024-03-10,111886.69,Myntra,PURCHASE
20002759,7000076,2023-06-01,63573.11,Local Store,PURCHASE
20002760,7000076,2023-06-22,39901.36,Flipkart,PURCHASE
20002761,7000076,2023-01-22,195160.33,Myntra,PURCHASE
20002762,7000076,2024-08-03,179761.66,Flipkart,FEE
20002763,7000076,2025-04-18,141313.97,Swiggy,REFUND
20002764,7000076,2025-11-13,181514.03,Amazon,PURCHASE
20002765,7000076,2025-11-18,36620.91,Uber,CASH_WITHDRAWAL
20002766,7000076,2024-02-18,93090.97,Amazon,CASH_WITHDRAWAL
20002767,7000076,2023-02-09,175627.2,Flipkart,CASH_WITHDRAWAL
20002768,7000076,2025-06-16,36611.67,Swiggy,CASH_WITHDRAWAL
20002769,7000076,2023-03-10,107403.47,Uber,CASH_WITHDRAWAL
20002770,7000076,2023-08-06,165645.99,BigBasket,CASH_WITHDRAWAL
20002771,7000076,2023-04-10,104457.34,Flipkart,REFUND
20002772,7000076,2025-06-08,110622.19,Flipkart,REFUND
20002773,7000076,2025-04-14,126216.45,Flipkart,PURCHASE
20002774,7000076,2025-06-03,67054.16,Swiggy,REFUND
20002775,7000076,2024-05-20,149862.71,Amazon,FEE
20002776,7000076,2024-03-15,102216.53,Flipkart,PURCHASE
20002777,7000076,2024-07-04,83835.61,Swiggy,FEE
20002778,7000077,2025-08-07,178580.02,Flipkart,REFUND
20002779,7000077,2023-11-13,174915.08,Uber,PURCHASE
20002780,7000077,2024-06-16,185513.45,Amazon,CASH_WITHDRAWAL
20002781,7000077,2023-08-26,60075.29,Swiggy,CASH_WITHDRAWAL
20002782,7000077,2024-06-18,88161.65,Amazon,CASH_WITHDRAWAL
20002783,7000077,2023-10-18,157227.5,Swiggy,PURCHASE
20002784,7000077,2026-01-16,40921.54,Local Store,FEE
20002785,7000077,2023-12-06,104637.68,Zomato,REFUND
20002786,7000077,2023-06-05,153116.0,Amazon,PURCHASE
20002787,7000077,2024-06-29,173227.34,BigBasket,CASH_WITHDRAWAL
20002788,7000077,2023-12-14,141747.76,Myntra,REFUND
20002789,7000077,2023-02-05,175709.92,Flipkart,FEE
20002790,7000077,2024-11-28,117009.35,Flipkart,REFUND
20002791,7000077,2024-12-08,195656.9,Zomato,FEE
20002792,7000077,2023-03-05,95763.39,Swiggy,CASH_WITHDRAWAL
20002793,7000077,2025-07-11,48507.61,Myntra,CASH_WITHDRAWAL
20002794,7000077,2023-12-11,40185.41,Swiggy,FEE
20002795,7000078,2023-04-26,43327.2,BigBasket,CASH_WITHDRAWAL
20002796,7000078,2023-12-28,15175.95,Zomato,REFUND
20002797,7000078,2024-12-11,51861.05,Uber,FEE
20002798,7000078,2023-02-10,88550.34,Swiggy,PURCHASE
20002799,7000078,2024-08-23,6650.17,BigBasket,PURCHASE
20002800,7000078,2024-04-01,88061.72,BigBasket,CASH_WITHDRAWAL
20002801,7000078,2024-05-28,145265.01,Myntra,REFUND
20002802,7000078,2024-02-04,142930.7,Flipkart,FEE
20002803,7000078,2023-07-28,176647.27,Uber,REFUND
20002804,7000078,2023-06-04,53563.69,Flipkart,REFUND
20002805,7000078,2025-03-15,107079.48,Zomato,REFUND
20002806,7000078,2025-10-20,52022.05,Local Store,REFUND
20002807,7000078,2025-05-24,157999.51,BigBasket,FEE
20002808,7000078,2024-12-26,53407.12,Local Store,FEE
20002809,7000078,2025-02-21,17023.04,Zomato,CASH_WITHDRAWAL
20002810,7000078,2024-03-21,189902.61,Amazon,CASH_WITHDRAWAL
20002811,7000078,2025-08-14,124445.12,Swiggy,CASH_WITHDRAWAL
20002812,7000078,2025-03-03,2574.75,Zomato,FEE
20002813,7000078,2024-06-13,151860.32,BigBasket,PURCHASE
20002814,7000078,2023-12-25,138915.08,Myntra,FEE
20002815,7000078,2024-03-09,44526.0,Zomato,CASH_WITHDRAWAL
20002816,7000078,2024-04-30,175634.23,Swiggy,CASH_WITHDRAWAL
20002817,7000078,2025-12-20,197716.68,Zomato,REFUND
20002818,7000078,2025-08-13,182360.74,Myntra,REFUND
20002819,7000078,2023-06-25,82118.29,Local Store,REFUND
20002820,7000078,2023-10-23,188236.04,Zomato,PURCHASE
20002821,7000078,2024-01-04,179667.22,Local Store,FEE
20002822,7000078,2024-02-02,87260.95,BigBasket,CASH_WITHDRAWAL
20002823,7000078,2023-05-17,49315.58,Amazon,REFUND
20002824,7000078,2024-08-23,115302.0,Flipkart,CASH_WITHDRAWAL
20002825,7000078,2025-03-17,159084.88,Local Store,FEE
20002826,7000078,2023-05-10,157831.46,Amazon,REFUND
20002827,7000078,2024-09-14,145219.31,Local Store,REFUND
20002828,7000078,2024-12-27,120958.34,Flipkart,CASH_WITHDRAWAL
20002829,7000078,2026-01-03,187496.73,Amazon,FEE
20002830,7000078,2023-02-23,35299.67,Flipkart,REFUND
20002831,7000078,2024-11-14,14623.54,Local Store,CASH_WITHDRAWAL
20002832,7000078,2023-10-21,65420.98,Amazon,CASH_WITHDRAWAL
20002833,7000078,2024-01-08,1864.05,Local Store,REFUND
20002834,7000078,2025-01-21,112531.66,BigBasket,REFUND
20002835,7000078,2023-09-20,68477.48,Amazon,REFUND
20002836,7000078,2024-11-06,96424.75,Local Store,REFUND
20002837,7000078,2023-09-02,161176.39,Amazon,CASH_WITHDRAWAL
20002838,7000078,2023-01-24,44464.23,Amazon,FEE
20002839,7000078,2024-03-02,79014.68,Swiggy,FEE
20002840,7000078,2024-12-18,49252.39,Flipkart,PURCHASE
20002841,7000078,2025-03-18,118257.8,Zomato,CASH_WITHDRAWAL
20002842,7000078,2025-04-09,8433.33,Flipkart,CASH_WITHDRAWAL
20002843,7000078,2025-07-21,49522.61,Zomato,CASH_WITHDRAWAL
20002844,7000078,2023-12-07,65437.65,Amazon,FEE
20002845,7000078,2023-12-21,13749.26,Flipkart,PURCHASE
20002846,7000078,2025-05-15,195647.81,Local Store,PURCHASE
20002847,7000078,2023-08-24,91603.7,Amazon,FEE
20002848,7000078,2023-12-25,183465.6,Amazon,REFUND
20002849,7000079,2025-11-27,154704.55,Uber,CASH_WITHDRAWAL
20002850,7000079,2023-04-18,124958.85,Flipkart,CASH_WITHDRAWAL
20002851,7000079,2024-08-29,15276.32,Amazon,CASH_WITHDRAWAL
20002852,7000079,2023-11-11,49118.17,Swiggy,PURCHASE
20002853,7000079,2025-11-16,55681.09,Myntra,FEE
20002854,7000079,2025-08-19,76903.53,Swiggy,REFUND
20002855,7000079,2024-03-11,134199.99,Myntra,REFUND
20002856,7000079,2024-10-10,127684.97,Myntra,CASH_WITHDRAWAL
20002857,7000079,2024-10-20,153306.17,Uber,PURCHASE
20002858,7000079,2024-04-08,85980.15,BigBasket,REFUND
20002859,7000079,2023-04-16,6656.31,Flipkart,CASH_WITHDRAWAL
20002860,7000079,2024-11-30,56190.24,Uber,REFUND
20002861,7000079,2024-11-28,35247.47,Zomato,PURCHASE
20002862,7000079,2023-09-24,164142.82,BigBasket,PURCHASE
20002863,7000079,2023-12-20,157427.7,Flipkart,REFUND
20002864,7000079,2023-07-24,189266.67,Zomato,CASH_WITHDRAWAL
20002865,7000079,2024-09-07,191560.25,Flipkart,REFUND
20002866,7000079,2023-03-04,10008.46,Myntra,FEE
20002867,7000079,2024-04-17,142399.05,Uber,PURCHASE
20002868,7000079,2024-11-05,16493.92,Uber,CASH_WITHDRAWAL
20002869,7000079,2024-01-28,26912.33,Myntra,CASH_WITHDRAWAL
20002870,7000079,2024-06-26,19007.12,Myntra,FEE
20002871,7000079,2023-04-01,174555.82,BigBasket,PURCHASE
20002872,7000079,2025-03-09,98333.18,Amazon,REFUND
20002873,7000079,2024-09-26,46092.9,Uber,REFUND
20002874,7000079,2023-12-26,145217.5,Uber,CASH_WITHDRAWAL
20002875,7000079,2024-09-13,193249.18,Flipkart,FEE
20002876,7000079,2023-11-21,168580.46,Local Store,REFUND
20002877,7000079,2023-08-15,51854.35,Swiggy,PURCHASE
20002878,7000079,2025-07-17,165652.0,Uber,PURCHASE
20002879,7000079,2023-11-21,189488.28,Amazon,CASH_WITHDRAWAL
20002880,7000079,2023-11-14,5804.28,Swiggy,PURCHASE
20002881,7000079,2025-05-22,174408.11,BigBasket,PURCHASE
20002882,7000079,2023-07-21,196280.42,Local Store,FEE
20002883,7000079,2023-04-12,164030.19,Zomato,FEE
20002884,7000079,2025-11-30,63694.84,BigBasket,CASH_WITHDRAWAL
20002885,7000079,2026-01-18,44788.81,Zomato,CASH_WITHDRAWAL
20002886,7000079,2024-04-16,12903.4,Local Store,FEE
20002887,7000079,2024-03-18,1367.15,Myntra,FEE
20002888,7000079,2023-02-23,31293.09,Local Store,FEE
20002889,7000079,2023-11-05,60726.99,Amazon,PURCHASE
20002890,7000079,2024-05-29,182902.91,Zomato,REFUND
20002891,7000079,2025-09-10,62707.55,Amazon,PURCHASE
20002892,7000079,2025-05-17,43553.68,Myntra,PURCHASE
20002893,7000079,2025-04-26,93403.08,Uber,CASH_WITHDRAWAL
20002894,7000079,2025-03-27,42198.36,Myntra,PURCHASE
20002895,7000079,2024-09-05,143486.88,Uber,CASH_WITHDRAWAL
20002896,7000079,2025-01-07,193680.36,Local Store,REFUND
20002897,7000079,2023-11-03,166672.85,Zomato,REFUND
20002898,7000080,2024-11-16,6135.57,Amazon,PURCHASE
20002899,7000080,2024-06-23,24573.51,Local Store,REFUND
20002900,7000080,2023-05-10,197334.59,Flipkart,PURCHASE
20002901,7000080,2025-10-14,148783.91,Swiggy,PURCHASE
20002902,7000080,2024-09-12,198265.37,Zomato,PURCHASE
20002903,7000080,2024-02-27,35502.49,Uber,FEE
20002904,7000080,2025-09-13,55822.86,Flipkart,FEE
20002905,7000080,2023-03-02,127212.45,Swiggy,REFUND
20002906,7000080,2025-02-28,98195.92,Swiggy,PURCHASE
20002907,7000080,2025-10-29,172023.93,BigBasket,CASH_WITHDRAWAL
20002908,7000080,2025-11-04,124297.86,Swiggy,FEE
20002909,7000080,2024-12-12,113769.9,Uber,CASH_WITHDRAWAL
20002910,7000080,2024-04-20,26062.6,Swiggy,CASH_WITHDRAWAL
20002911,7000080,2023-01-28,59533.08,Uber,REFUND
20002912,7000080,2024-04-25,145655.44,Uber,FEE
20002913,7000080,2024-01-19,77493.91,Flipkart,FEE
20002914,7000080,2023-10-04,199328.9,Flipkart,REFUND
20002915,7000080,2026-01-04,62201.83,Zomato,FEE
20002916,7000080,2024-11-06,167654.48,Zomato,PURCHASE
20002917,7000080,2025-07-21,141642.88,Zomato,REFUND
20002918,7000080,2025-06-03,148833.54,Swiggy,CASH_WITHDRAWAL
20002919,7000080,2023-05-14,63123.61,BigBasket,PURCHASE
20002920,7000080,2024-07-08,31531.39,Zomato,FEE
20002921,7000080,2024-01-04,29652.42,Local Store,REFUND
20002922,7000080,2023-10-22,98767.07,BigBasket,REFUND
20002923,7000080,2024-12-01,134409.82,Swiggy,PURCHASE
20002924,7000080,2023-05-14,2175.39,Myntra,FEE
20002925,7000080,2024-07-17,172262.05,Swiggy,CASH_WITHDRAWAL
20002926,7000080,2023-06-05,162076.14,Flipkart,PURCHASE
20002927,7000080,2024-08-01,151280.86,Amazon,CASH_WITHDRAWAL
20002928,7000080,2024-08-05,183446.3,Flipkart,FEE
20002929,7000080,2023-12-16,151573.09,Uber,FEE
20002930,7000080,2024-05-12,67892.99,Amazon,REFUND
20002931,7000081,2024-02-04,108315.24,Myntra,REFUND
20002932,7000081,2023-11-15,42388.88,Zomato,PURCHASE
20002933,7000081,2025-10-30,199688.72,Uber,PURCHASE
20002934,7000081,2024-08-16,175188.6,Flipkart,FEE
20002935,7000081,2024-02-28,171577.63,Local Store,FEE
20002936,7000081,2023-12-15,7403.47,Uber,PURCHASE
20002937,7000081,2025-04-01,74648.54,Myntra,FEE
20002938,7000081,2023-06-06,20672.54,BigBasket,PURCHASE
20002939,7000081,2024-10-29,145921.03,Swiggy,CASH_WITHDRAWAL
20002940,7000081,2023-10-18,92187.94,Amazon,CASH_WITHDRAWAL
20002941,7000081,2023-07-20,121421.93,Swiggy,CASH_WITHDRAWAL
20002942,7000081,2024-08-08,87747.87,Uber,REFUND
20002943,7000081,2024-06-24,35990.01,Zomato,PURCHASE
20002944,7000081,2023-09-27,87328.23,Amazon,REFUND
20002945,7000081,2023-10-11,75342.67,Flipkart,PURCHASE
20002946,7000081,2024-05-01,64549.6,Zomato,FEE
20002947,7000081,2024-11-05,89167.33,Local Store,PURCHASE
20002948,7000081,2025-11-07,172464.86,Uber,REFUND
20002949,7000081,2024-01-11,112180.35,Myntra,FEE
20002950,7000081,2025-05-26,40767.63,Swiggy,CASH_WITHDRAWAL
20002951,7000081,2024-08-08,134250.35,Flipkart,CASH_WITHDRAWAL
20002952,7000081,2025-10-17,112790.78,Uber,REFUND
20002953,7000081,2024-07-07,166674.19,BigBasket,FEE
20002954,7000081,2024-06-06,22272.78,Flipkart,FEE
20002955,7000081,2023-10-28,103206.87,Flipkart,FEE
20002956,7000081,2025-01-12,167244.51,Myntra,FEE
20002957,7000081,2024-04-19,103534.8,Swiggy,REFUND
20002958,7000081,2024-11-28,43394.84,Myntra,REFUND
20002959,7000081,2025-01-29,31681.21,BigBasket,PURCHASE
20002960,7000081,2024-09-05,31377.74,Myntra,REFUND
20002961,7000081,2025-09-01,197776.73,Local Store,CASH_WITHDRAWAL
20002962,7000081,2023-07-30,155999.29,Local Store,PURCHASE
20002963,7000081,2023-12-03,41954.69,Amazon,CASH_WITHDRAWAL
20002964,7000081,2023-06-18,133111.0,Zomato,FEE
20002965,7000081,2023-03-20,146688.53,Local Store,PURCHASE
20002966,7000081,2025-04-21,132024.94,Amazon,PURCHASE
20002967,7000081,2023-08-20,131271.23,Swiggy,REFUND
20002968,7000081,2023-11-14,170042.16,Local Store,CASH_WITHDRAWAL
20002969,7000081,2023-05-23,171790.6,Flipkart,FEE
20002970,7000081,2024-06-12,163764.31,Swiggy,FEE
20002971,7000081,2023-07-08,129895.16,Zomato,FEE
20002972,7000081,2024-08-27,119803.88,Flipkart,REFUND
20002973,7000081,2025-11-30,50651.84,Myntra,CASH_WITHDRAWAL
20002974,7000081,2024-04-23,139005.68,BigBasket,REFUND
20002975,7000081,2023-03-21,51449.09,Amazon,FEE
20002976,7000081,2024-06-22,132350.64,Zomato,PURCHASE
20002977,7000081,2024-03-14,11175.75,Flipkart,PURCHASE
20002978,7000081,2024-12-03,32974.57,Uber,CASH_WITHDRAWAL
20002979,7000081,2025-01-13,71573.51,BigBasket,FEE
20002980,7000081,2025-07-26,97724.5,Myntra,CASH_WITHDRAWAL
20002981,7000081,2024-01-26,99248.62,Local Store,CASH_WITHDRAWAL
20002982,7000081,2024-05-24,106878.65,Flipkart,FEE
20002983,7000081,2025-06-29,175111.64,Swiggy,PURCHASE
20002984,7000081,2023-04-14,15209.02,Myntra,REFUND
20002985,7000082,2024-04-17,35406.74,Amazon,FEE
20002986,7000082,2023-10-13,39976.31,Swiggy,CASH_WITHDRAWAL
20002987,7000082,2023-09-10,64990.45,Zomato,CASH_WITHDRAWAL
20002988,7000082,2024-09-30,117755.51,Flipkart,CASH_WITHDRAWAL
20002989,7000082,2023-08-08,67125.05,Amazon,FEE
20002990,7000082,2023-02-07,58836.48,Uber,FEE
20002991,7000082,2024-03-24,30177.01,BigBasket,FEE
20002992,7000082,2023-11-27,17957.39,Amazon,REFUND
20002993,7000082,2023-07-22,27367.8,Swiggy,FEE
20002994,7000082,2025-09-08,61043.91,Uber,FEE
20002995,7000082,2023-08-01,37157.64,Amazon,CASH_WITHDRAWAL
20002996,7000082,2025-01-13,8923.65,Myntra,REFUND
20002997,7000083,2025-02-21,128076.62,Uber,REFUND
20002998,7000083,2024-03-26,86857.17,Amazon,CASH_WITHDRAWAL
20002999,7000083,2023-08-28,66714.58,BigBasket,PURCHASE
