repayment_id,loan_id,due_date,paid_date,amount_inr,status
12005966,9000075,2024-03-09,2024-03-20,7901.24,PAID
12005967,9000075,2024-04-09,2024-04-22,7901.24,PAID
12005968,9000075,2024-05-09,2024-05-22,7901.24,PAID
12005969,9000075,2024-06-09,2024-06-18,7901.24,PAID
12005970,9000075,2024-07-09,2024-07-16,7901.24,PAID
12005971,9000075,2024-08-09,2024-08-11,7901.24,PAID
12005972,9000075,2024-09-09,2024-09-13,7901.24,PAID
12005973,9000075,2024-10-09,2024-10-18,7901.24,PAID
12005974,9000075,2024-11-09,2024-11-12,2818.06,PAID
12005975,9000075,2024-12-09,2024-12-18,19247.73,PAID
12005976,9000075,2025-01-09,2025-01-20,7901.24,PAID
12005977,9000075,2025-02-09,2025-02-11,7901.24,PAID
12005978,9000075,2025-03-09,2025-03-23,7901.24,PAID
12005979,9000075,2025-04-09,2025-04-18,7901.24,PAID
12005980,9000075,2025-05-09,2025-05-09,7901.24,PAID
12005981,9000075,2025-06-09,2025-06-20,7901.24,PAID
12005982,9000075,2025-07-09,2025-07-20,7901.24,PAID
12005983,9000075,2025-08-09,2025-08-13,7901.24,PAID
12005984,9000075,2025-09-09,2025-09-24,7901.24,PAID
12005985,9000075,2025-10-09,2025-10-13,7901.24,PAID
12005986,9000075,2025-11-09,2025-11-24,7901.24,PAID
12005987,9000075,2025-12-09,2025-12-21,7901.24,PAID
12005988,9000075,2026-01-09,2026-01-12,7901.24,PAID
12005989,9000075,2026-02-09,2026-02-22,7901.24,PAID
12005990,9000075,2026-03-09,2026-03-19,7901.24,PAID
12005991,9000075,2026-04-09,2026-04-10,7901.24,PAID
12005992,9000075,2026-05-09,2026-05-13,7901.24,PAID
12005993,9000075,2026-06-09,2026-06-12,7901.24,PAID
12005994,9000075,2026-07-09,2026-07-18,7901.24,PAID
12005995,9000075,2026-08-09,2026-08-13,7901.24,PAID
12005996,9000075,2026-09-09,2026-09-14,7901.24,PAID
12005997,9000075,2026-10-09,2026-10-21,7901.24,PAID
12005998,9000075,2026-11-09,2026-11-20,4186.61,PAID
12005999,9000075,2026-12-09,2026-12-09,7901.24,PAID
12006000,9000075,2027-01-09,2027-01-10,7901.24,PAID
12006001,9000075,2027-02-09,2027-02-23,7901.24,PAID
12006002,9000075,2027-03-09,2027-03-11,7901.24,PAID
12006003,9000075,2027-04-09,2027-04-15,7901.24,PAID
12006004,9000075,2027-05-09,2027-05-18,7901.24,PAID
12006005,9000075,2027-06-09,2027-06-13,7901.24,PAID
12006006,9000075,2027-07-09,2027-07-15,7901.24,PAID
12006007,9000075,2027-08-09,2027-08-14,7901.24,PAID
12006008,9000075,2027-09-09,2027-09-16,7901.24,PAID
12006009,9000075,2027-10-09,2027-10-10,3027.34,PAID
12006010,9000075,2027-11-09,2027-11-15,7901.24,PAID
12006011,9000075,2027-12-09,2027-12-18,7901.24,PAID
12006012,9000075,2028-01-09,2028-01-22,7901.24,PAID
12006013,9000075,2028-02-09,2028-02-14,7901.24,PAID
12006014,9000075,2028-03-09,2028-03-24,7901.24,PAID
12006015,9000075,2028-04-09,2028-04-17,7901.24,PAID
12006016,9000075,2028-05-09,2028-05-18,7901.24,PAID
12006017,9000075,2028-06-09,2028-06-18,7901.24,PAID
12006018,9000075,2028-07-09,2028-07-15,7901.24,PAID
12006019,9000075,2028-08-09,2028-08-13,7901.24,PAID
12006020,9000075,2028-09-09,2028-09-15,7901.24,PAID
12006021,9000075,2028-10-09,2028-10-09,7901.24,PAID
12006022,9000075,2028-11-09,2028-11-17,7901.24,PAID
12006023,9000075,2028-12-09,2028-12-10,7901.24,PAID
12006024,9000075,2029-01-09,2029-01-14,7901.24,PAID
12006025,9000075,2029-02-09,2029-02-17,7901.24,PAID
12006026,9000075,2029-03-09,2029-03-16,7901.24,PAID
12006027,9000075,2029-04-09,2029-04-22,7901.24,PAID
12006028,9000075,2029-05-09,2029-05-14,7901.24,PAID
12006029,9000075,2029-06-09,2029-06-10,7901.24,PAID
12006030,9000075,2029-07-09,2029-07-14,7901.24,PAID
12006031,9000075,2029-08-09,2029-08-18,14420.8,PAID
12006032,9000075,2029-09-09,2029-09-10,7901.24,PAID
12006033,9000075,2029-10-09,2029-10-12,7901.24,PAID
12006034,9000075,2029-11-09,2029-11-10,7901.24,PAID
12006035,9000075,2029-12-09,2029-12-15,7901.24,PAID
12006036,9000075,2030-01-09,2030-01-10,7901.24,PAID
12006037,9000075,2030-02-09,2030-02-14,7901.24,PAID
12006038,9000075,2030-03-09,2030-03-23,7901.24,PAID
12006039,9000075,2030-04-09,2030-04-13,7901.24,PAID
12006040,9000075,2030-05-09,2030-05-16,7901.24,PAID
12006041,9000075,2030-06-09,2030-06-14,7901.24,PAID
12006042,9000075,2030-07-09,2030-07-10,3711.05,PAID
12006043,9000075,2030-08-09,2030-08-10,7901.24,PAID
12006044,9000075,2030-09-09,2030-09-21,7901.24,PAID
12006045,9000075,2030-10-09,2030-10-19,2624.09,PAID
12006046,9000075,2030-11-09,2030-11-13,7901.24,PAID
12006047,9000075,2030-12-09,2030-12-11,7901.24,PAID
12006048,9000075,2031-01-09,2031-01-22,21161.23,PAID
12006049,9000075,2031-02-09,2031-02-23,7901.24,PAID
12006050,9000075,2031-03-09,2031-03-19,2377.22,PAID
12006051,9000075,2031-04-09,2031-04-23,7901.24,PAID
12006052,9000075,2031-05-09,2031-05-14,7901.24,PAID
12006053,9000075,2031-06-09,2031-06-15,7901.24,PAID
12006054,9000075,2031-07-09,2031-07-16,7901.24,PAID
12006055,9000075,2031-08-09,2031-08-24,7901.24,PAID
12006056,9000075,2031-09-09,2031-09-22,7901.24,PAID
12006057,9000075,2031-10-09,2031-10-23,7901.24,PAID
12006058,9000075,2031-11-09,2031-11-23,7901.24,PAID
12006059,9000075,2031-12-09,2031-12-16,18086.05,PAID
12006060,9000075,2032-01-09,2032-01-22,7901.24,PAID
12006061,9000075,2032-02-09,2032-02-16,7901.24,PAID
12006062,9000075,2032-03-09,2032-03-11,7901.24,PAID
12006063,9000075,2032-04-09,2032-04-22,7901.24,PAID
12006064,9000075,2032-05-09,2032-05-10,7901.24,PAID
12006065,9000075,2032-06-09,2032-06-15,7901.24,PAID
12006066,9000075,2032-07-09,2032-07-10,7901.24,PAID
12006067,9000075,2032-08-09,2032-08-19,7901.24,PAID
12006068,9000075,2032-09-09,2032-09-17,7901.24,PAID
12006069,9000075,2032-10-09,2032-10-17,7901.24,PAID
12006070,9000075,2032-11-09,2032-11-20,7901.24,PAID
12006071,9000075,2032-12-09,2032-12-15,7901.24,PAID
12006072,9000075,2033-01-09,2033-01-18,7901.24,PAID
12006073,9000075,2033-02-09,2033-02-16,7901.24,PAID
12006074,9000075,2033-03-09,2033-03-12,7901.24,PAID
12006075,9000075,2033-04-09,2033-04-21,7901.24,PAID
12006076,9000075,2033-05-09,2033-05-22,7901.24,PAID
12006077,9000075,2033-06-09,2033-06-17,7901.24,PAID
12006078,9000075,2033-07-09,2033-07-15,2419.38,PAID
12006079,9000075,2033-08-09,2033-08-16,13242.44,PAID
12006080,9000075,2033-09-09,2033-09-24,7901.24,PAID
12006081,9000075,2033-10-09,2033-10-15,7901.24,PAID
12006082,9000075,2033-11-09,2033-11-10,23612.99,PAID
12006083,9000075,2033-12-09,2033-12-18,7901.24,PAID
12006084,9000075,2034-01-09,2034-01-23,7901.24,PAID
12006085,9000075,2034-02-09,2034-02-23,7901.24,PAID
12006086,9000075,2034-03-09,2034-03-22,14884.69,PAID
12006087,9000075,2034-04-09,2034-04-14,7901.24,PAID
12006088,9000075,2034-05-09,2034-05-21,7901.24,PAID
12006089,9000075,2034-06-09,2034-06-15,7901.24,PAID
12006090,9000075,2034-07-09,2034-07-14,18094.07,PAID
12006091,9000075,2034-08-09,2034-08-15,7901.24,PAID
12006092,9000075,2034-09-09,2034-09-24,3144.55,PAID
12006093,9000075,2034-10-09,2034-10-16,7901.24,PAID
12006094,9000075,2034-11-09,2034-11-24,7901.24,PAID
12006095,9000075,2034-12-09,2034-12-23,7901.24,PAID
12006096,9000075,2035-01-09,2035-01-22,7901.24,PAID
12006097,9000075,2035-02-09,2035-02-16,7901.24,PAID
12006098,9000075,2035-03-09,2035-03-17,4772.06,PAID
12006099,9000075,2035-04-09,2035-04-20,7901.24,PAID
12006100,9000075,2035-05-09,2035-05-16,7901.24,PAID
12006101,9000075,2035-06-09,2035-06-11,7901.24,PAID
12006102,9000075,2035-07-09,2035-07-14,21063.24,PAID
12006103,9000075,2035-08-09,2035-08-24,7901.24,PAID
12006104,9000075,2035-09-09,2035-09-22,7901.24,PAID
12006105,9000075,2035-10-09,2035-10-21,7901.24,PAID
12006106,9000075,2035-11-09,2035-11-22,7901.24,PAID
12006107,9000075,2035-12-09,2035-12-09,7901.24,PAID
12006108,9000075,2036-01-09,2036-01-11,7901.24,PAID
12006109,9000075,2036-02-09,2036-02-22,7901.24,PAID
12006110,9000075,2036-03-09,2036-03-15,13161.14,PAID
12006111,9000075,2036-04-09,2036-04-10,7901.24,PAID
12006112,9000075,2036-05-09,2036-05-14,7901.24,PAID
12006113,9000075,2036-06-09,2036-06-09,3594.62,PAID
12006114,9000075,2036-07-09,2036-07-20,7901.24,PAID
12006115,9000075,2036-08-09,2036-08-12,7901.24,PAID
12006116,9000075,2036-09-09,2036-09-12,12569.13,PAID
12006117,9000075,2036-10-09,2036-10-23,7901.24,PAID
12006118,9000075,2036-11-09,2036-11-24,7901.24,PAID
12006119,9000075,2036-12-09,2036-12-10,7901.24,PAID
12006120,9000075,2037-01-09,2037-01-09,7901.24,PAID
12006121,9000075,2037-02-09,2037-02-24,7901.24,PAID
12006122,9000075,2037-03-09,2037-03-16,7901.24,PAID
12006123,9000075,2037-04-09,2037-04-22,7901.24,PAID
12006124,9000075,2037-05-09,2037-05-10,7901.24,PAID
12006125,9000075,2037-06-09,2037-06-18,7901.24,PAID
12006126,9000075,2037-07-09,2037-07-11,7901.24,PAID
12006127,9000075,2037-08-09,2037-08-22,7901.24,PAID
12006128,9000075,2037-09-09,2037-09-13,7901.24,PAID
12006129,9000075,2037-10-09,2037-10-12,7901.24,PAID
12006130,9000075,2037-11-09,2037-11-16,7901.24,PAID
12006131,9000075,2037-12-09,2037-12-18,5323.06,PAID
12006132,9000075,2038-01-09,2038-01-18,7901.24,PAID
12006133,9000075,2038-02-09,2038-02-11,7901.24,PAID
12006134,9000075,2038-03-09,2038-03-16,1626.99,PAID
12006135,9000075,2038-04-09,2038-04-22,7901.24,PAID
12006136,9000075,2038-05-09,2038-05-10,7901.24,PAID
12006137,9000075,2038-06-09,2038-06-23,7901.24,PAID
12006138,9000075,2038-07-09,2038-07-22,14425.85,PAID
12006139,9000075,2038-08-09,2038-08-13,7901.24,PAID
12006140,9000075,2038-09-09,2038-09-16,7901.24,PAID
12006141,9000075,2038-10-09,2038-10-13,7901.24,PAID
12006142,9000075,2038-11-09,2038-11-24,7901.24,PAID
12006143,9000075,2038-12-09,2038-12-09,6759.96,PAID
12006144,9000075,2039-01-09,2039-01-10,7901.24,PAID
12006145,9000075,2039-02-09,2039-02-14,7901.24,PAID
12006146,9000075,2039-03-09,2039-03-22,7901.24,PAID
12006147,9000075,2039-04-09,2039-04-12,7901.24,PAID
12006148,9000075,2039-05-09,2039-05-09,7901.24,PAID
12006149,9000075,2039-06-09,2039-06-23,7901.24,PAID
12006150,9000075,2039-07-09,2039-07-23,7901.24,PAID
12006151,9000075,2039-08-09,2039-08-13,7901.24,PAID
12006152,9000075,2039-09-09,2039-09-24,7901.24,PAID
12006153,9000075,2039-10-09,2039-10-11,7901.24,PAID
12006154,9000075,2039-11-09,2039-11-24,7901.24,PAID
12006155,9000075,2039-12-09,2039-12-23,7901.24,PAID
12006156,9000075,2040-01-09,2040-01-11,7901.24,PAID
12006157,9000075,2040-02-09,2040-02-23,7901.24,PAID
12006158,9000075,2040-03-09,2040-03-20,7901.24,PAID
12006159,9000075,2040-04-09,2040-04-16,7901.24,PAID
12006160,9000075,2040-05-09,2040-05-11,16198.24,PAID
12006161,9000075,2040-06-09,2040-06-13,7901.24,PAID
12006162,9000075,2040-07-09,2040-07-20,7901.24,PAID
12006163,9000075,2040-08-09,2040-08-12,7901.24,PAID
12006164,9000075,2040-09-09,2040-09-13,16217.66,PAID
12006165,9000075,2040-10-09,2040-10-21,7901.24,PAID
12006166,9000075,2040-11-09,2040-11-13,7901.24,PAID
12006167,9000075,2040-12-09,2040-12-14,21904.45,PAID
12006168,9000075,2041-01-09,2041-01-16,7901.24,PAID
12006169,9000075,2041-02-09,2041-02-23,7901.24,PAID
12006170,9000075,2041-03-09,2041-03-10,7901.24,PAID
12006171,9000075,2041-04-09,2041-04-13,7901.24,PAID
12006172,9000075,2041-05-09,2041-05-15,7901.24,PAID
12006173,9000075,2041-06-09,2041-06-13,7901.24,PAID
12006174,9000075,2041-07-09,2041-07-22,7901.24,PAID
12006175,9000075,2041-08-09,2041-08-20,7901.24,PAID
12006176,9000075,2041-09-09,2041-09-14,7901.24,PAID
12006177,9000075,2041-10-09,2041-10-22,7901.24,PAID
12006178,9000075,2041-11-09,2041-11-14,7901.24,PAID
12006179,9000075,2041-12-09,2041-12-18,7901.24,PAID
12006180,9000075,2042-01-09,2042-01-11,7901.24,PAID
12006181,9000075,2042-02-09,2042-02-20,7901.24,PAID
12006182,9000075,2042-03-09,2042-03-12,7901.24,PAID
12006183,9000075,2042-04-09,2042-04-22,7901.24,PAID
12006184,9000075,2042-05-09,2042-05-12,7901.24,PAID
12006185,9000075,2042-06-09,2042-06-15,1743.18,PAID
12006186,9000075,2042-07-09,2042-07-12,7901.24,PAID
12006187,9000075,2042-08-09,2042-08-18,7901.24,PAID
12006188,9000075,2042-09-09,2042-09-20,7901.24,PAID
12006189,9000075,2042-10-09,2042-10-12,7901.24,PAID
12006190,9000075,2042-11-09,2042-11-09,7901.24,PAID
12006191,9000075,2042-12-09,2042-12-15,7901.24,PAID
12006192,9000075,2043-01-09,2043-01-23,7901.24,PAID
12006193,9000076,2024-07-20,2024-08-04,157745.03,PAID
12006194,9000076,2024-08-20,2024-08-26,157745.03,PAID
12006195,9000076,2024-09-20,2024-10-04,157745.03,PAID
12006196,9000076,2024-10-20,2024-10-22,157745.03,PAID
12006197,9000076,2024-11-20,2024-12-03,157745.03,PAID
12006198,9000076,2024-12-20,2024-12-21,157745.03,PAID
12006199,9000076,2025-01-20,2025-01-28,157745.03,PAID
12006200,9000076,2025-02-20,2025-02-20,157745.03,PAID
12006201,9000076,2025-03-20,2025-03-22,157745.03,PAID
12006202,9000076,2025-04-20,2025-05-05,157745.03,PAID
12006203,9000076,2025-05-20,2025-05-30,242659.48,PAID
12006204,9000076,2025-06-20,2025-06-25,157745.03,PAID
12006205,9000076,2025-07-20,2025-07-29,157745.03,PAID
12006206,9000076,2025-08-20,2025-09-04,157745.03,PAID
12006207,9000076,2025-09-20,2025-09-26,157745.03,PAID
12006208,9000076,2025-10-20,2025-11-02,157745.03,PAID
12006209,9000076,2025-11-20,2025-11-30,157745.03,PAID
12006210,9000076,2025-12-20,2025-12-25,157745.03,PAID
12006211,9000076,2026-01-20,2026-02-01,157745.03,PAID
12006212,9000076,2026-02-20,2026-02-24,157745.03,PAID
12006213,9000076,2026-03-20,2026-04-04,157745.03,PAID
12006214,9000076,2026-04-20,2026-04-23,157745.03,PAID
12006215,9000076,2026-05-20,2026-05-30,157745.03,PAID
12006216,9000076,2026-06-20,2026-06-27,157745.03,PAID
12006217,9000076,2026-07-20,2026-07-23,157745.03,PAID
12006218,9000076,2026-08-20,2026-08-27,126399.58,PAID
12006219,9000076,2026-09-20,2026-09-24,157745.03,PAID
12006220,9000076,2026-10-20,2026-10-22,157745.03,PAID
12006221,9000076,2026-11-20,2026-11-23,157745.03,PAID
12006222,9000076,2026-12-20,2026-12-29,157745.03,PAID
12006223,9000076,2027-01-20,2027-01-26,157745.03,PAID
12006224,9000076,2027-02-20,2027-02-24,157745.03,PAID
12006225,9000076,2027-03-20,2027-03-23,428994.65,PAID
12006226,9000076,2027-04-20,2027-04-28,157745.03,PAID
12006227,9000076,2027-05-20,2027-06-01,157745.03,PAID
12006228,9000076,2027-06-20,2027-06-30,157745.03,PAID
12006229,9000077,2024-08-07,2024-08-22,43813.9,PAID
12006230,9000077,2024-09-07,2024-09-21,43813.9,PAID
12006231,9000077,2024-10-07,2024-10-07,43813.9,PAID
12006232,9000077,2024-11-07,2024-11-08,43813.9,PAID
12006233,9000077,2024-12-07,2024-12-14,43813.9,PAID
12006234,9000077,2025-01-07,2025-01-21,43813.9,PAID
12006235,9000077,2025-02-07,2025-02-18,43813.9,PAID
12006236,9000077,2025-03-07,2025-03-20,43813.9,PAID
12006237,9000077,2025-04-07,2025-04-08,43813.9,PAID
12006238,9000077,2025-05-07,2025-05-20,11349.85,PAID
12006239,9000077,2025-06-07,2025-06-15,39122.23,PAID
12006240,9000077,2025-07-07,2025-07-20,43813.9,PAID
12006241,9000078,2024-06-10,2024-06-21,36180.08,PAID
12006242,9000078,2024-07-10,2024-07-10,18606.31,PAID
12006243,9000078,2024-08-10,2024-08-19,18606.31,PAID
12006244,9000078,2024-09-10,2024-09-10,18606.31,PAID
12006245,9000078,2024-10-10,2024-10-20,18606.31,PAID
12006246,9000078,2024-11-10,2024-11-19,12542.08,PAID
12006247,9000078,2024-12-10,2024-12-12,18606.31,PAID
12006248,9000078,2025-01-10,2025-01-16,18606.31,PAID
12006249,9000078,2025-02-10,2025-02-14,18606.31,PAID
12006250,9000078,2025-03-10,2025-03-10,18606.31,PAID
12006251,9000078,2025-04-10,2025-04-11,18606.31,PAID
12006252,9000078,2025-05-10,2025-05-11,18606.31,PAID
12006253,9000078,2025-06-10,2025-06-13,18606.31,PAID
12006254,9000078,2025-07-10,2025-07-18,18606.31,PAID
12006255,9000078,2025-08-10,2025-08-12,18606.31,PAID
12006256,9000078,2025-09-10,2025-09-12,18606.31,PAID
12006257,9000078,2025-10-10,2025-10-23,18606.31,PAID
12006258,9000078,2025-11-10,2025-11-25,18606.31,PAID
12006259,9000078,2025-12-10,2025-12-10,18606.31,PAID
12006260,9000078,2026-01-10,2026-01-17,18606.31,PAID
12006261,9000078,2026-02-10,2026-02-16,18606.31,PAID
12006262,9000078,2026-03-10,2026-03-13,18606.31,PAID
12006263,9000078,2026-04-10,2026-04-13,18606.31,PAID
12006264,9000078,2026-05-10,2026-05-24,18606.31,PAID
12006265,9000078,2026-06-10,2026-06-13,18606.31,PAID
12006266,9000078,2026-07-10,2026-07-24,18606.31,PAID
12006267,9000078,2026-08-10,2026-08-23,18606.31,PAID
12006268,9000078,2026-09-10,2026-09-23,18606.31,PAID
12006269,9000078,2026-10-10,2026-10-17,18606.31,PAID
12006270,9000078,2026-11-10,2026-11-13,6249.16,PAID
12006271,9000078,2026-12-10,2026-12-23,18606.31,PAID
12006272,9000078,2027-01-10,2027-01-19,52707.97,PAID
12006273,9000078,2027-02-10,2027-02-17,18606.31,PAID
12006274,9000078,2027-03-10,2027-03-21,18606.31,PAID
12006275,9000078,2027-04-10,2027-04-14,18606.31,PAID
12006276,9000078,2027-05-10,2027-05-11,18606.31,PAID
12006277,9000078,2027-06-10,2027-06-19,18606.31,PAID
12006278,9000078,2027-07-10,2027-07-10,18606.31,PAID
12006279,9000078,2027-08-10,2027-08-25,10987.38,PAID
12006280,9000078,2027-09-10,2027-09-12,18606.31,PAID
12006281,9000078,2027-10-10,2027-10-12,18606.31,PAID
12006282,9000078,2027-11-10,2027-11-16,18606.31,PAID
12006283,9000078,2027-12-10,2027-12-15,18606.31,PAID
12006284,9000078,2028-01-10,2028-01-23,18606.31,PAID
12006285,9000078,2028-02-10,2028-02-14,18606.31,PAID
12006286,9000078,2028-03-10,2028-03-13,18606.31,PAID
12006287,9000078,2028-04-10,2028-04-19,18606.31,PAID
12006288,9000078,2028-05-10,2028-05-10,18606.31,PAID
12006289,9000078,2028-06-10,2028-06-23,18606.31,PAID
12006290,9000078,2028-07-10,2028-07-13,18606.31,PAID
12006291,9000078,2028-08-10,2028-08-13,18606.31,PAID
12006292,9000078,2028-09-10,2028-09-13,18606.31,PAID
12006293,9000078,2028-10-10,2028-10-24,18606.31,PAID
12006294,9000078,2028-11-10,2028-11-20,18606.31,PAID
12006295,9000078,2028-12-10,2028-12-15,18606.31,PAID
12006296,9000078,2029-01-10,2029-01-21,10884.09,PAID
12006297,9000078,2029-02-10,2029-02-16,18606.31,PAID
12006298,9000078,2029-03-10,2029-03-23,18606.31,PAID
12006299,9000078,2029-04-10,2029-04-21,18606.31,PAID
12006300,9000078,2029-05-10,2029-05-13,18606.31,PAID
12006301,9000079,2025-04-24,2025-05-07,10696.59,PAID
12006302,9000079,2025-05-24,2025-05-27,10696.59,PAID
12006303,9000079,2025-06-24,2025-07-04,10696.59,PAID
12006304,9000079,2025-07-24,2025-07-26,10696.59,PAID
12006305,9000079,2025-08-24,2025-09-04,10696.59,PAID
12006306,9000079,2025-09-24,2025-10-08,10696.59,PAID
12006307,9000079,2025-10-24,2025-10-25,10696.59,PAID
12006308,9000079,2025-11-24,2025-12-09,10696.59,PAID
12006309,9000079,2025-12-24,2025-12-27,10696.59,PAID
12006310,9000079,2026-01-24,2026-01-28,10696.59,PAID
12006311,9000079,2026-02-24,2026-03-04,10696.59,PAID
12006312,9000079,2026-03-24,2026-04-06,10696.59,PAID
12006313,9000079,2026-04-24,2026-04-29,10696.59,PAID
12006314,9000079,2026-05-24,2026-05-24,10696.59,PAID
12006315,9000079,2026-06-24,2026-06-29,10696.59,PAID
12006316,9000079,2026-07-24,2026-07-26,10696.59,PAID
12006317,9000079,2026-08-24,2026-09-02,10696.59,PAID
12006318,9000079,2026-09-24,2026-09-27,10696.59,PAID
12006319,9000079,2026-10-24,2026-11-02,10696.59,PAID
12006320,9000079,2026-11-24,2026-12-07,10696.59,PAID
12006321,9000079,2026-12-24,2026-12-24,10696.59,PAID
12006322,9000079,2027-01-24,2027-01-26,10696.59,PAID
12006323,9000079,2027-02-24,2027-03-10,10696.59,PAID
12006324,9000079,2027-03-24,2027-04-07,10696.59,PAID
12006325,9000079,2027-04-24,2027-05-05,10696.59,PAID
12006326,9000079,2027-05-24,2027-05-26,10696.59,PAID
12006327,9000079,2027-06-24,2027-06-27,10696.59,PAID
12006328,9000079,2027-07-24,2027-08-05,10696.59,PAID
12006329,9000079,2027-08-24,2027-09-02,10696.59,PAID
12006330,9000079,2027-09-24,2027-10-06,10696.59,PAID
12006331,9000079,2027-10-24,2027-10-24,10696.59,PAID
12006332,9000079,2027-11-24,2027-11-26,10696.59,PAID
12006333,9000079,2027-12-24,2027-12-26,10696.59,PAID
12006334,9000079,2028-01-24,2028-01-28,3831.6,PAID
12006335,9000079,2028-02-24,2028-03-05,10696.59,PAID
12006336,9000079,2028-03-24,2028-04-05,10696.59,PAID
12006337,9000079,2028-04-24,2028-04-24,10696.59,PAID
12006338,9000079,2028-05-24,2028-05-25,10696.59,PAID
12006339,9000079,2028-06-24,2028-07-08,10696.59,PAID
12006340,9000079,2028-07-24,2028-08-06,10696.59,PAID
12006341,9000079,2028-08-24,2028-08-26,4548.46,PAID
12006342,9000079,2028-09-24,2028-10-07,10696.59,PAID
12006343,9000079,2028-10-24,2028-10-25,10696.59,PAID
12006344,9000079,2028-11-24,2028-12-07,10696.59,PAID
12006345,9000079,2028-12-24,2028-12-28,10696.59,PAID
12006346,9000079,2029-01-24,2029-01-30,20368.74,PAID
12006347,9000079,2029-02-24,2029-03-05,10696.59,PAID
12006348,9000079,2029-03-24,2029-03-25,10696.59,PAID
12006349,9000079,2029-04-24,2029-05-07,10696.59,PAID
12006350,9000079,2029-05-24,2029-05-24,10696.59,PAID
12006351,9000079,2029-06-24,2029-07-02,10696.59,PAID
12006352,9000079,2029-07-24,2029-07-31,24892.15,PAID
12006353,9000079,2029-08-24,2029-08-28,10696.59,PAID
12006354,9000079,2029-09-24,2029-09-28,10696.59,PAID
12006355,9000079,2029-10-24,2029-11-05,10696.59,PAID
12006356,9000079,2029-11-24,2029-11-27,10696.59,PAID
12006357,9000079,2029-12-24,2029-12-30,10696.59,PAID
12006358,9000079,2030-01-24,2030-02-02,10696.59,PAID
12006359,9000079,2030-02-24,2030-03-06,10696.59,PAID
12006360,9000079,2030-03-24,2030-03-26,10696.59,PAID
12006361,9000079,2030-04-24,2030-04-25,10696.59,PAID
12006362,9000079,2030-05-24,2030-05-31,5645.52,PAID
12006363,9000079,2030-06-24,2030-07-02,10696.59,PAID
12006364,9000079,2030-07-24,2030-07-28,10696.59,PAID
12006365,9000079,2030-08-24,2030-09-03,10696.59,PAID
12006366,9000079,2030-09-24,2030-09-28,10696.59,PAID
12006367,9000079,2030-10-24,2030-10-29,10696.59,PAID
12006368,9000079,2030-11-24,2030-11-27,10696.59,PAID
12006369,9000079,2030-12-24,2030-12-27,10696.59,PAID
12006370,9000079,2031-01-24,2031-01-31,26887.81,PAID
12006371,9000079,2031-02-24,2031-02-24,8379.04,PAID
12006372,9000079,2031-03-24,2031-04-04,10696.59,PAID
12006373,9000079,2031-04-24,2031-05-07,10696.59,PAID
12006374,9000079,2031-05-24,2031-06-01,10696.59,PAID
12006375,9000079,2031-06-24,2031-07-03,10696.59,PAID
12006376,9000079,2031-07-24,2031-08-06,10696.59,PAID
12006377,9000079,2031-08-24,2031-09-02,10696.59,PAID
12006378,9000079,2031-09-24,2031-10-09,10696.59,PAID
12006379,9000079,2031-10-24,2031-11-02,10696.59,PAID
12006380,9000079,2031-11-24,2031-12-05,10696.59,PAID
12006381,9000079,2031-12-24,2031-12-26,10696.59,PAID
12006382,9000079,2032-01-24,2032-02-02,10696.59,PAID
12006383,9000079,2032-02-24,2032-02-25,10696.59,PAID
12006384,9000079,2032-03-24,2032-03-26,2598.49,PAID
12006385,9000079,2032-04-24,2032-04-28,10696.59,PAID
12006386,9000079,2032-05-24,2032-05-24,10696.59,PAID
12006387,9000079,2032-06-24,2032-07-03,10696.59,PAID
12006388,9000079,2032-07-24,2032-08-08,10696.59,PAID
12006389,9000079,2032-08-24,2032-09-05,10696.59,PAID
12006390,9000079,2032-09-24,2032-10-09,10696.59,PAID
12006391,9000079,2032-10-24,2032-10-24,24910.44,PAID
12006392,9000079,2032-11-24,2032-12-02,3607.25,PAID
12006393,9000079,2032-12-24,2032-12-25,10696.59,PAID
12006394,9000079,2033-01-24,2033-01-30,10696.59,PAID
12006395,9000079,2033-02-24,2033-02-28,10696.59,PAID
12006396,9000079,2033-03-24,2033-04-07,10696.59,PAID
12006397,9000079,2033-04-24,2033-05-06,10696.59,PAID
12006398,9000079,2033-05-24,2033-05-31,10696.59,PAID
12006399,9000079,2033-06-24,2033-06-26,10696.59,PAID
12006400,9000079,2033-07-24,2033-08-04,10696.59,PAID
12006401,9000079,2033-08-24,2033-09-06,10696.59,PAID
12006402,9000079,2033-09-24,2033-10-05,10696.59,PAID
12006403,9000079,2033-10-24,2033-10-25,10696.59,PAID
12006404,9000079,2033-11-24,2033-12-03,10696.59,PAID
12006405,9000079,2033-12-24,2033-12-24,10696.59,PAID
12006406,9000079,2034-01-24,2034-01-25,10696.59,PAID
12006407,9000079,2034-02-24,2034-02-24,10696.59,PAID
12006408,9000079,2034-03-24,2034-04-01,10696.59,PAID
12006409,9000079,2034-04-24,2034-05-03,10696.59,PAID
12006410,9000079,2034-05-24,2034-05-29,10696.59,PAID
12006411,9000079,2034-06-24,2034-06-29,6173.8,PAID
12006412,9000079,2034-07-24,2034-08-06,10696.59,PAID
12006413,9000079,2034-08-24,2034-09-05,10696.59,PAID
12006414,9000079,2034-09-24,2034-10-07,10696.59,PAID
12006415,9000079,2034-10-24,2034-10-31,10696.59,PAID
