transaction_id,account_id,transaction_date,amount_inr,transaction_type,channel,remarks
5014593,1000295,24-04-2023,62796.14,DEBIT,IMPS,
5014594,1000295,17-04-2024,97994.81,DEBIT,IMPS,
5014595,1000295,16-03-2023,13752.53,DEBIT,BRANCH,
5014596,1000295,01-12-2024,32346.04,DEBIT,IMPS,
5014597,1000295,06-11-2023,65820.81,DEBIT,ATM,
5014598,1000295,12-01-2026,21153.92,DEBIT,ATM,
5014599,1000295,17-01-2025,105031.24,DEBIT,IMPS,
5014600,1000295,20-04-2025,52472.24,CREDIT,ATM,
5014601,1000295,18-07-2025,190639.53,CREDIT,IMPS,
5014602,1000295,23-04-2024,163181.11,DEBIT,ATM,
5014603,1000295,21-10-2025,19376.64,DEBIT,BRANCH,
5014604,1000295,22-01-2023,184542.39,DEBIT,UPI,
5014605,1000295,10-12-2024,15913.39,DEBIT,UPI,
5014606,1000295,16-04-2023,21288.51,CREDIT,ATM,
5014607,1000295,02-03-2024,26933.98,CREDIT,NEFT,
5014608,1000295,30-12-2025,80521.07,DEBIT,ATM,
5014609,1000295,09-08-2023,71500.1,DEBIT,BRANCH,
5014610,1000295,24-08-2024,6548.93,DEBIT,BRANCH,
5014611,1000295,31-07-2025,128925.08,DEBIT,ATM,
5014612,1000295,21-07-2024,116640.83,DEBIT,ATM,
5014613,1000295,15-05-2024,72656.15,DEBIT,NEFT,
5014614,1000295,26-02-2025,164691.02,CREDIT,UPI,
5014615,1000295,21-07-2023,86545.75,CREDIT,NEFT,
5014616,1000295,31-03-2024,70384.56,CREDIT,IMPS,
5014617,1000295,15-05-2025,135706.09,CREDIT,NEFT,
5014618,1000295,01-08-2025,49548.51,CREDIT,BRANCH,
5014619,1000295,10-09-2024,160544.92,CREDIT,NEFT,
5014620,1000295,07-02-2025,157510.25,DEBIT,BRANCH,
5014621,1000295,09-07-2023,86632.52,CREDIT,IMPS,
5014622,1000295,16-12-2025,99091.43,CREDIT,NEFT,
5014623,1000295,03-11-2024,189345.33,DEBIT,IMPS,
5014624,1000295,28-12-2024,81389.29,DEBIT,BRANCH,
5014625,1000296,08-06-2024,120973.69,DEBIT,IMPS,
5014626,1000296,29-08-2023,95152.54,DEBIT,ATM,
5014627,1000296,30-12-2024,33883.57,DEBIT,ATM,
5014628,1000296,29-05-2025,190152.52,DEBIT,UPI,
5014629,1000296,01-01-2024,54294.84,CREDIT,ATM,
5014630,1000296,18-08-2024,95149.85,CREDIT,ATM,
5014631,1000296,24-10-2025,52145.3,CREDIT,IMPS,
5014632,1000296,13-07-2025,95657.36,DEBIT,NEFT,
5014633,1000296,22-11-2023,196360.6,DEBIT,UPI,
5014634,1000296,11-07-2024,62029.14,CREDIT,BRANCH,
5014635,1000296,29-12-2024,116533.89,DEBIT,IMPS,
5014636,1000296,10-07-2024,98631.3,CREDIT,UPI,
5014637,1000296,09-02-2025,117005.68,CREDIT,UPI,
5014638,1000296,30-03-2024,187919.2,CREDIT,UPI,
5014639,1000296,02-06-2023,189992.59,DEBIT,NEFT,
5014640,1000296,30-07-2023,46428.89,CREDIT,ATM,
5014641,1000296,23-10-2025,107377.98,DEBIT,BRANCH,
5014642,1000296,12-01-2025,54028.73,DEBIT,BRANCH,
5014643,1000296,24-05-2023,127730.02,DEBIT,ATM,
5014644,1000296,03-04-2024,39647.29,CREDIT,BRANCH,
5014645,1000296,21-10-2024,115527.93,DEBIT,UPI,
5014646,1000296,06-10-2025,72542.39,DEBIT,NEFT,
5014647,1000296,24-04-2024,102571.21,DEBIT,UPI,
5014648,1000296,27-05-2025,13394.59,DEBIT,NEFT,
5014649,1000296,30-09-2024,145093.01,DEBIT,NEFT,
5014650,1000296,13-12-2025,84559.16,CREDIT,BRANCH,
5014651,1000296,05-11-2024,108000.33,DEBIT,IMPS,
5014652,1000296,09-03-2023,14634.07,CREDIT,ATM,
5014653,1000296,03-09-2024,99678.11,DEBIT,ATM,
5014654,1000296,08-02-2025,14145.51,DEBIT,BRANCH,
5014655,1000296,02-05-2025,27418.27,DEBIT,IMPS,
5014656,1000296,30-04-2024,9251.42,DEBIT,UPI,
5014657,1000296,16-03-2023,194631.4,CREDIT,BRANCH,
5014658,1000296,08-12-2025,151072.57,DEBIT,IMPS,
5014659,1000296,25-04-2024,12292.8,CREDIT,NEFT,
5014660,1000296,03-07-2023,73251.79,DEBIT,BRANCH,
5014661,1000296,18-09-2024,65146.71,DEBIT,UPI,
5014662,1000296,11-07-2025,30303.61,DEBIT,ATM,
5014663,1000297,16-08-2025,167877.97,CREDIT,IMPS,
5014664,1000297,18-12-2024,191842.31,DEBIT,BRANCH,
5014665,1000297,17-04-2025,132393.15,DEBIT,BRANCH,
5014666,1000297,08-02-2025,118861.07,CREDIT,IMPS,
5014667,1000297,27-03-2023,134437.3,CREDIT,NEFT,
5014668,1000297,20-04-2023,55630.86,CREDIT,NEFT,
5014669,1000297,27-09-2025,156562.43,DEBIT,IMPS,
5014670,1000297,19-11-2023,32948.28,CREDIT,UPI,
5014671,1000297,10-11-2024,33477.1,DEBIT,ATM,
5014672,1000297,23-11-2023,8342.81,CREDIT,IMPS,
5014673,1000297,04-04-2024,75434.57,CREDIT,BRANCH,
5014674,1000297,26-06-2024,54724.02,DEBIT,ATM,
5014675,1000297,31-01-2025,171568.25,DEBIT,ATM,
5014676,1000297,11-06-2024,186446.25,DEBIT,IMPS,
5014677,1000297,04-09-2024,43896.69,CREDIT,IMPS,
5014678,1000297,05-12-2023,8847.36,CREDIT,IMPS,
5014679,1000297,14-01-2025,27270.99,CREDIT,UPI,
5014680,1000297,12-12-2023,20105.46,CREDIT,UPI,
5014681,1000297,03-02-2023,42862.18,CREDIT,NEFT,
5014682,1000297,29-06-2023,43832.31,CREDIT,BRANCH,
5014683,1000297,31-07-2025,146181.56,DEBIT,NEFT,
5014684,1000298,31-03-2025,57831.59,CREDIT,IMPS,
5014685,1000298,24-06-2024,21931.75,CREDIT,BRANCH,
5014686,1000298,07-08-2023,196235.71,DEBIT,BRANCH,
5014687,1000298,16-04-2023,74131.89,DEBIT,BRANCH,
5014688,1000298,09-10-2024,29833.29,CREDIT,IMPS,
5014689,1000298,21-04-2023,153678.19,CREDIT,NEFT,
5014690,1000298,25-11-2025,164270.32,CREDIT,BRANCH,
5014691,1000298,03-10-2024,81531.24,DEBIT,UPI,
5014692,1000298,02-08-2025,55154.09,DEBIT,UPI,
5014693,1000298,20-04-2024,56858.41,CREDIT,IMPS,
5014694,1000298,15-06-2023,184287.07,DEBIT,ATM,
5014695,1000298,29-12-2024,32757.61,DEBIT,UPI,
5014696,1000298,23-01-2023,42679.02,DEBIT,UPI,
5014697,1000298,19-12-2023,197810.42,DEBIT,IMPS,
5014698,1000298,16-04-2023,108297.65,DEBIT,BRANCH,
5014699,1000298,13-12-2024,195664.59,DEBIT,ATM,
5014700,1000298,14-03-2024,43155.96,DEBIT,ATM,
5014701,1000298,20-08-2024,69301.91,DEBIT,BRANCH,
5014702,1000298,06-12-2023,88990.31,DEBIT,ATM,
5014703,1000298,08-11-2025,70900.05,DEBIT,ATM,
5014704,1000298,11-07-2025,72370.75,CREDIT,BRANCH,
5014705,1000298,19-10-2024,181657.76,CREDIT,IMPS,
5014706,1000298,30-09-2024,73242.65,DEBIT,UPI,
5014707,1000298,29-02-2024,3471.79,DEBIT,BRANCH,
5014708,1000298,04-05-2024,22693.04,CREDIT,IMPS,
5014709,1000298,03-08-2024,16678.67,CREDIT,ATM,
5014710,1000298,20-12-2024,164365.56,DEBIT,IMPS,
5014711,1000298,23-04-2025,6462.75,CREDIT,ATM,
5014712,1000298,08-10-2024,192759.66,DEBIT,IMPS,
5014713,1000298,05-05-2025,126165.32,CREDIT,NEFT,
5014714,1000298,29-10-2023,107812.23,CREDIT,BRANCH,
5014715,1000298,24-09-2023,84269.02,DEBIT,ATM,
5014716,1000298,16-12-2025,124947.62,CREDIT,UPI,
5014717,1000298,07-10-2023,160490.03,CREDIT,BRANCH,
5014718,1000298,12-03-2023,171005.07,DEBIT,ATM,
5014719,1000298,01-07-2025,115254.6,CREDIT,UPI,
5014720,1000298,06-08-2025,17328.06,DEBIT,BRANCH,
5014721,1000298,07-02-2023,61073.36,CREDIT,BRANCH,
5014722,1000298,25-12-2024,64000.32,CREDIT,IMPS,
5014723,1000298,25-03-2025,186733.75,DEBIT,IMPS,
5014724,1000298,15-11-2023,121340.46,CREDIT,ATM,
5014725,1000298,23-12-2024,174522.25,CREDIT,NEFT,
5014726,1000298,04-08-2025,168763.56,CREDIT,NEFT,
5014727,1000298,30-10-2023,167386,CREDIT,IMPS,
5014728,1000298,01-02-2025,47468.34,CREDIT,ATM,
5014729,1000298,27-08-2025,165122.61,CREDIT,ATM,
5014730,1000298,02-12-2023,61855.8,CREDIT,NEFT,
5014731,1000298,20-08-2025,67824,CREDIT,ATM,
5014732,1000298,28-05-2024,165788.33,CREDIT,UPI,
5014733,1000298,26-09-2023,159407.56,CREDIT,IMPS,
5014734,1000298,22-12-2024,124384.75,CREDIT,BRANCH,
5014735,1000298,27-05-2023,112312.83,DEBIT,NEFT,
5014736,1000298,04-10-2025,105432.75,DEBIT,ATM,
5014737,1000298,12-01-2026,39861.88,DEBIT,NEFT,
5014738,1000298,23-12-2025,165441.29,DEBIT,BRANCH,
5014739,1000298,02-05-2024,171772.63,CREDIT,BRANCH,
5014740,1000298,06-08-2025,40281.98,CREDIT,BRANCH,
5014741,1000298,22-06-2023,49071.84,CREDIT,NEFT,
5014742,1000298,02-01-2024,42572.72,DEBIT,BRANCH,
5014743,1000298,22-10-2024,20213.41,DEBIT,NEFT,
5014744,1000298,22-04-2024,174683.85,CREDIT,IMPS,
5014745,1000298,26-03-2023,175448.89,CREDIT,IMPS,
5014746,1000298,09-09-2023,24953.53,DEBIT,NEFT,
5014747,1000298,07-12-2025,132778.42,CREDIT,ATM,
5014748,1000298,21-03-2025,149232.46,CREDIT,BRANCH,
5014749,1000299,21-11-2024,142498.07,DEBIT,IMPS,
5014750,1000299,09-07-2025,7891.12,CREDIT,NEFT,
5014751,1000299,07-01-2026,182960.15,CREDIT,BRANCH,
5014752,1000299,21-04-2023,161578.84,DEBIT,ATM,
5014753,1000299,26-11-2025,56337.51,CREDIT,IMPS,
5014754,1000299,11-11-2025,116344.34,CREDIT,ATM,
5014755,1000299,11-10-2023,168778.88,DEBIT,IMPS,
5014756,1000299,22-06-2025,194342.91,DEBIT,UPI,
5014757,1000299,05-03-2024,40267.83,DEBIT,UPI,
5014758,1000299,08-04-2025,26935.94,DEBIT,UPI,
5014759,1000299,17-09-2024,32928.52,DEBIT,ATM,
5014760,1000299,18-01-2025,128753.43,DEBIT,ATM,
5014761,1000299,06-12-2023,162247.69,DEBIT,IMPS,
5014762,1000299,25-06-2023,182033.19,DEBIT,BRANCH,
5014763,1000299,08-07-2024,181469.87,CREDIT,UPI,
5014764,1000299,02-03-2023,44467.13,DEBIT,UPI,
5014765,1000299,06-11-2024,198484.65,DEBIT,NEFT,
5014766,1000299,26-10-2023,16388.75,CREDIT,ATM,
5014767,1000299,25-11-2023,44737.47,DEBIT,ATM,
5014768,1000299,05-12-2024,93056.37,DEBIT,UPI,
5014769,1000299,09-05-2023,74467.98,DEBIT,IMPS,
5014770,1000299,16-10-2023,41747.67,DEBIT,NEFT,
5014771,1000299,23-06-2025,164483.74,CREDIT,BRANCH,
5014772,1000299,24-06-2025,1230.23,DEBIT,ATM,
5014773,1000299,19-02-2023,25345.51,CREDIT,IMPS,
5014774,1000299,30-09-2024,135531.4,CREDIT,UPI,
5014775,1000299,30-01-2023,85903.34,DEBIT,IMPS,
5014776,1000299,25-04-2025,45577.47,DEBIT,IMPS,
5014777,1000299,29-03-2025,83586.82,DEBIT,NEFT,
5014778,1000299,07-08-2024,127198.56,CREDIT,IMPS,
5014779,1000299,21-12-2024,178817.92,DEBIT,ATM,
5014780,1000299,27-02-2024,150997.23,DEBIT,NEFT,
5014781,1000299,14-10-2023,21650.7,CREDIT,UPI,
5014782,1000299,09-05-2025,97219.65,DEBIT,IMPS,
5014783,1000299,08-05-2025,5655.92,DEBIT,BRANCH,
5014784,1000299,07-03-2023,186390.28,CREDIT,BRANCH,
5014785,1000299,25-11-2025,49823.78,DEBIT,BRANCH,
5014786,1000299,28-09-2023,52294.05,DEBIT,BRANCH,
5014787,1000299,28-12-2025,153138.94,DEBIT,ATM,
5014788,1000299,21-05-2023,58427.95,DEBIT,NEFT,
5014789,1000299,22-06-2025,89108.89,CREDIT,ATM,
5014790,1000299,29-05-2025,29516.19,DEBIT,ATM,
5014791,1000299,22-03-2024,157108.18,DEBIT,ATM,
5014792,1000299,31-08-2023,60457.05,DEBIT,IMPS,
5014793,1000299,16-08-2023,73552.37,CREDIT,NEFT,
5014794,1000299,09-01-2025,110049.99,DEBIT,ATM,
5014795,1000299,19-05-2024,82147.3,CREDIT,UPI,
5014796,1000299,08-01-2025,66443.65,DEBIT,UPI,
5014797,1000299,05-06-2023,75840.32,DEBIT,ATM,
5014798,1000299,02-02-2025,8215.23,DEBIT,ATM,
5014799,1000299,19-11-2023,102367.26,DEBIT,IMPS,
5014800,1000299,14-02-2023,15512.58,DEBIT,UPI,
5014801,1000299,29-01-2025,175444.71,DEBIT,UPI,
5014802,1000299,12-09-2023,149564.59,DEBIT,UPI,
5014803,1000299,28-02-2025,13347.03,DEBIT,NEFT,
5014804,1000299,27-02-2024,161972.4,CREDIT,IMPS,
5014805,1000299,06-12-2023,159062.5,DEBIT,BRANCH,
5014806,1000299,19-12-2024,177468.95,CREDIT,NEFT,
5014807,1000299,27-03-2025,144306.4,DEBIT,NEFT,
5014808,1000299,18-07-2024,38214.81,DEBIT,ATM,
5014809,1000300,13-12-2025,144470.34,CREDIT,IMPS,
5014810,1000300,20-07-2025,168036.99,CREDIT,IMPS,
5014811,1000300,01-09-2024,100548.44,DEBIT,BRANCH,
5014812,1000300,25-02-2024,74130.94,DEBIT,ATM,
5014813,1000300,22-02-2025,97131.95,DEBIT,NEFT,
5014814,1000300,24-11-2023,40014.82,DEBIT,UPI,
5014815,1000300,14-06-2024,55176.52,DEBIT,ATM,
5014816,1000300,14-11-2023,90019.69,CREDIT,UPI,
5014817,1000300,16-08-2023,28080.22,CREDIT,NEFT,
5014818,1000300,08-09-2023,64549.22,DEBIT,NEFT,
5014819,1000300,22-04-2025,199141,DEBIT,UPI,
5014820,1000300,19-05-2023,168257.29,DEBIT,UPI,
5014821,1000300,16-02-2025,156975.69,DEBIT,UPI,
5014822,1000300,19-05-2025,72696.05,DEBIT,ATM,
5014823,1000300,04-08-2023,188465.82,CREDIT,ATM,
5014824,1000300,19-09-2025,153450.09,DEBIT,BRANCH,
5014825,1000300,20-02-2024,54254.18,DEBIT,ATM,
5014826,1000300,24-11-2024,161143.78,CREDIT,ATM,
5014827,1000300,14-09-2024,133674.1,DEBIT,NEFT,
5014828,1000300,02-01-2025,38871.17,DEBIT,UPI,
5014829,1000300,18-12-2024,193907.09,CREDIT,ATM,
5014830,1000300,15-10-2025,192756.13,DEBIT,IMPS,
5014831,1000300,14-04-2023,195437.19,DEBIT,NEFT,
5014832,1000300,04-04-2023,6460.42,DEBIT,IMPS,
5014833,1000300,31-10-2023,83883.64,DEBIT,IMPS,
5014834,1000300,17-07-2025,86901.96,CREDIT,ATM,
5014835,1000300,11-08-2023,3297.73,CREDIT,NEFT,
5014836,1000300,17-07-2024,179308.55,CREDIT,NEFT,
5014837,1000300,20-10-2025,67361.96,DEBIT,IMPS,
5014838,1000300,08-09-2025,116804.88,DEBIT,IMPS,
5014839,1000300,07-07-2024,53695.14,CREDIT,NEFT,
5014840,1000300,14-11-2023,17130,CREDIT,IMPS,
5014841,1000300,04-08-2023,121920.87,DEBIT,IMPS,
5014842,1000300,18-09-2023,131213.97,DEBIT,UPI,
5014843,1000300,01-03-2024,183751.93,DEBIT,UPI,
5014844,1000300,13-06-2025,124013.05,DEBIT,UPI,
5014845,1000300,21-10-2025,104292.24,CREDIT,NEFT,
5014846,1000300,14-08-2023,76797.87,DEBIT,IMPS,
5014847,1000300,23-07-2024,2690.06,CREDIT,ATM,
5014848,1000300,11-08-2025,182155.03,DEBIT,NEFT,
5014849,1000300,03-09-2024,185791.48,CREDIT,IMPS,
5014850,1000300,07-12-2023,40185.93,DEBIT,IMPS,
5014851,1000300,21-01-2023,6259.51,CREDIT,IMPS,
5014852,1000300,19-01-2025,148151.05,DEBIT,UPI,
5014853,1000300,21-07-2024,162905.96,CREDIT,NEFT,
5014854,1000300,12-10-2023,60430.88,CREDIT,ATM,
5014855,1000300,06-07-2025,158143.08,CREDIT,BRANCH,
5014856,1000300,02-10-2023,110337.63,DEBIT,BRANCH,
5014857,1000300,09-06-2025,72360.54,DEBIT,NEFT,
5014858,1000301,28-04-2023,138219.1,DEBIT,BRANCH,
5014859,1000301,07-07-2025,87802.06,CREDIT,BRANCH,
5014860,1000301,20-11-2025,84745.62,CREDIT,BRANCH,
5014861,1000301,29-06-2025,27877.4,DEBIT,NEFT,
5014862,1000301,06-11-2023,6178.33,CREDIT,BRANCH,
5014863,1000301,13-02-2025,190161.81,DEBIT,BRANCH,
5014864,1000301,06-08-2023,13432.47,DEBIT,ATM,
5014865,1000301,25-04-2023,69908.82,DEBIT,UPI,
5014866,1000301,12-11-2025,195944.15,CREDIT,NEFT,
5014867,1000301,10-01-2025,168399.48,CREDIT,ATM,
5014868,1000301,21-07-2023,183653.99,CREDIT,ATM,
5014869,1000301,07-05-2024,159271.34,DEBIT,UPI,
5014870,1000301,03-10-2023,132571.67,DEBIT,UPI,
5014871,1000301,26-10-2023,13915.39,DEBIT,ATM,
5014872,1000301,18-04-2025,66481.13,CREDIT,UPI,
5014873,1000301,09-09-2025,28185.55,DEBIT,ATM,
5014874,1000301,16-04-2025,100405.16,CREDIT,IMPS,
5014875,1000301,28-11-2023,181430.99,CREDIT,UPI,
5014876,1000301,17-01-2025,183654.59,CREDIT,UPI,
5014877,1000301,02-04-2023,57436.92,DEBIT,BRANCH,
5014878,1000301,14-02-2024,177225.69,DEBIT,BRANCH,
5014879,1000301,21-08-2025,121423.59,CREDIT,BRANCH,
5014880,1000301,05-12-2025,128290.84,DEBIT,ATM,
5014881,1000301,30-09-2024,181639.48,CREDIT,NEFT,
5014882,1000301,23-10-2025,149042.78,CREDIT,ATM,
5014883,1000301,13-04-2025,122105.26,DEBIT,UPI,
5014884,1000301,09-05-2025,21167.01,DEBIT,IMPS,
5014885,1000301,27-10-2025,195602.45,DEBIT,BRANCH,
5014886,1000301,25-03-2023,58302.38,DEBIT,IMPS,
5014887,1000301,10-11-2023,126664.5,CREDIT,IMPS,
5014888,1000301,12-12-2023,126052.23,CREDIT,IMPS,
5014889,1000301,17-07-2025,154787.16,CREDIT,UPI,
5014890,1000301,14-08-2024,84831.19,DEBIT,NEFT,
5014891,1000301,09-03-2023,32063.09,DEBIT,IMPS,
5014892,1000301,10-06-2025,191500.05,CREDIT,BRANCH,
5014893,1000301,17-02-2024,32785.54,DEBIT,BRANCH,
5014894,1000301,29-10-2024,24369.71,DEBIT,IMPS,
5014895,1000301,15-10-2024,15909.48,DEBIT,UPI,
5014896,1000301,05-05-2023,163550.12,DEBIT,ATM,
5014897,1000301,01-01-2026,51554.14,CREDIT,BRANCH,
5014898,1000301,22-01-2023,132495.18,CREDIT,IMPS,
5014899,1000301,11-08-2025,158111.25,CREDIT,IMPS,
5014900,1000301,14-12-2025,75783.33,DEBIT,IMPS,
5014901,1000301,18-02-2024,174414.03,DEBIT,IMPS,
5014902,1000301,02-03-2023,55411.39,CREDIT,NEFT,
5014903,1000301,27-04-2025,166791.06,CREDIT,BRANCH,
5014904,1000301,16-11-2024,107172.34,CREDIT,BRANCH,
5014905,1000301,14-07-2024,40413.58,DEBIT,UPI,
5014906,1000301,07-08-2025,52589.04,CREDIT,ATM,
5014907,1000301,22-09-2023,166639.4,DEBIT,IMPS,
5014908,1000301,09-01-2026,175427.91,DEBIT,NEFT,
5014909,1000301,25-06-2025,106653.69,CREDIT,NEFT,
5014910,1000301,15-09-2023,127422.35,DEBIT,BRANCH,
5014911,1000301,11-12-2024,29596.9,DEBIT,UPI,
5014912,1000301,26-09-2025,15971.18,DEBIT,BRANCH,
5014913,1000301,08-12-2025,17606.71,DEBIT,NEFT,
5014914,1000301,13-06-2023,48419.04,DEBIT,BRANCH,
5014915,1000301,18-06-2025,163033.42,DEBIT,UPI,
5014916,1000301,14-11-2025,90951.89,DEBIT,BRANCH,
5014917,1000301,12-12-2025,86198.4,CREDIT,UPI,
5014918,1000302,26-09-2025,132798.87,DEBIT,UPI,
5014919,1000302,28-09-2024,55948.16,CREDIT,NEFT,
5014920,1000302,08-10-2025,159619.12,DEBIT,ATM,
5014921,1000302,02-08-2025,82438.21,DEBIT,ATM,
5014922,1000302,22-07-2023,63536.28,CREDIT,BRANCH,
5014923,1000302,12-03-2024,51852.55,DEBIT,NEFT,
5014924,1000302,26-08-2023,18842.56,DEBIT,ATM,
5014925,1000302,24-02-2023,22234.78,DEBIT,IMPS,
5014926,1000302,27-05-2025,101433.88,DEBIT,BRANCH,
5014927,1000302,11-09-2024,10356.68,DEBIT,UPI,
5014928,1000302,05-07-2024,121271.06,DEBIT,BRANCH,
5014929,1000302,22-07-2024,82569.01,CREDIT,BRANCH,
5014930,1000302,05-06-2023,80233.48,DEBIT,ATM,
5014931,1000302,08-05-2025,23341.58,DEBIT,NEFT,
5014932,1000302,09-10-2025,18753.19,DEBIT,BRANCH,
5014933,1000302,03-03-2025,12022.2,CREDIT,ATM,
5014934,1000302,03-10-2024,88649.5,CREDIT,ATM,
5014935,1000302,19-10-2023,64355.88,CREDIT,ATM,
5014936,1000302,27-05-2025,121704.59,CREDIT,UPI,
5014937,1000302,06-05-2023,33067.85,DEBIT,UPI,
5014938,1000302,30-08-2025,130647.4,DEBIT,UPI,
5014939,1000302,24-08-2025,92818.91,CREDIT,IMPS,
5014940,1000302,17-05-2023,29769.47,DEBIT,UPI,
5014941,1000302,21-11-2025,79693.07,DEBIT,BRANCH,
5014942,1000302,27-10-2024,24238.41,CREDIT,UPI,
5014943,1000302,19-08-2025,132549.01,DEBIT,BRANCH,
5014944,1000302,11-06-2025,34973.78,CREDIT,BRANCH,
5014945,1000302,11-01-2025,196740.77,CREDIT,BRANCH,
5014946,1000302,17-08-2023,18838.59,CREDIT,NEFT,
5014947,1000302,18-01-2026,38052.61,DEBIT,BRANCH,
5014948,1000302,26-11-2025,90945.34,CREDIT,NEFT,
5014949,1000302,24-09-2025,178747.16,DEBIT,NEFT,
5014950,1000302,17-08-2024,143602.9,CREDIT,BRANCH,
5014951,1000302,05-10-2024,102301.26,CREDIT,BRANCH,
5014952,1000302,09-12-2023,45193.52,CREDIT,UPI,
5014953,1000302,25-08-2024,65179,DEBIT,ATM,
5014954,1000302,31-05-2025,123995.01,DEBIT,IMPS,
5014955,1000302,14-10-2025,1859.8,CREDIT,IMPS,
5014956,1000302,10-11-2023,39369.81,CREDIT,UPI,
5014957,1000302,15-05-2023,186454.12,CREDIT,BRANCH,
5014958,1000302,29-08-2025,66277.77,CREDIT,NEFT,
5014959,1000302,01-07-2023,99029.79,CREDIT,IMPS,
5014960,1000302,06-11-2024,154194.87,DEBIT,ATM,
5014961,1000302,10-09-2025,58168.05,CREDIT,UPI,
5014962,1000302,29-10-2023,52890.54,CREDIT,UPI,
5014963,1000302,03-01-2024,89671.63,CREDIT,NEFT,
5014964,1000302,14-09-2025,178082.92,CREDIT,ATM,
5014965,1000302,26-08-2023,190974.88,CREDIT,ATM,
5014966,1000302,24-04-2024,169661.09,DEBIT,UPI,
5014967,1000302,23-07-2023,186976.74,DEBIT,BRANCH,
5014968,1000302,12-09-2025,35226.71,DEBIT,IMPS,
5014969,1000302,02-07-2025,135875.78,DEBIT,BRANCH,
5014970,1000302,10-04-2023,113519.91,DEBIT,UPI,
5014971,1000302,30-12-2025,13188.65,CREDIT,UPI,
5014972,1000302,26-09-2023,163797.45,DEBIT,UPI,
5014973,1000302,01-02-2025,88951.12,DEBIT,UPI,
5014974,1000302,12-03-2024,169559.93,DEBIT,BRANCH,
5014975,1000302,27-12-2024,167952.55,CREDIT,IMPS,
5014976,1000302,06-07-2024,5890.17,CREDIT,IMPS,
5014977,1000302,13-11-2025,195221.5,CREDIT,NEFT,
5014978,1000302,14-04-2025,32461.25,CREDIT,BRANCH,
5014979,1000303,16-12-2024,123074.83,DEBIT,UPI,
5014980,1000303,05-11-2025,21455.75,DEBIT,IMPS,
5014981,1000303,17-05-2024,23272.73,CREDIT,BRANCH,
5014982,1000303,26-09-2025,12392.04,DEBIT,NEFT,
5014983,1000303,15-05-2025,88396.57,DEBIT,UPI,
5014984,1000303,03-07-2025,113481.15,CREDIT,IMPS,
5014985,1000303,06-04-2025,59183.76,DEBIT,NEFT,
5014986,1000303,03-06-2025,1267.65,CREDIT,ATM,
5014987,1000303,16-11-2025,136613.18,DEBIT,UPI,
5014988,1000303,10-09-2025,14699.49,DEBIT,BRANCH,
5014989,1000303,18-10-2024,158946.3,CREDIT,BRANCH,
5014990,1000303,06-07-2023,92681.79,DEBIT,ATM,
5014991,1000303,09-07-2024,149176.89,DEBIT,BRANCH,
5014992,1000303,17-11-2024,182782.55,CREDIT,ATM,
5014993,1000303,24-03-2025,23629.1,CREDIT,ATM,
5014994,1000303,24-01-2025,14704.6,DEBIT,IMPS,
5014995,1000303,04-05-2023,120761.21,DEBIT,NEFT,
5014996,1000303,13-10-2023,148148.47,CREDIT,ATM,
5014997,1000303,02-06-2024,35581.56,DEBIT,IMPS,
5014998,1000303,12-05-2024,73181.78,DEBIT,ATM,
5014999,1000303,24-12-2024,135199.09,DEBIT,ATM,
5015000,1000303,19-12-2024,19472.07,DEBIT,IMPS,
5015001,1000303,31-12-2023,57701.81,CREDIT,UPI,
5015002,1000303,27-11-2023,93983.56,DEBIT,UPI,
5015003,1000303,19-04-2024,199943.74,DEBIT,IMPS,
5015004,1000303,06-06-2025,174668.59,DEBIT,ATM,
5015005,1000303,12-08-2025,40623.5,DEBIT,IMPS,
5015006,1000303,23-09-2024,195607.96,CREDIT,BRANCH,
5015007,1000303,09-11-2025,141709.28,CREDIT,NEFT,
5015008,1000303,24-02-2023,194197.08,DEBIT,ATM,
5015009,1000303,19-05-2024,6757.38,DEBIT,BRANCH,
5015010,1000303,17-10-2025,151618.87,DEBIT,ATM,
5015011,1000303,05-05-2023,20514.61,CREDIT,BRANCH,
5015012,1000303,04-12-2025,108165.75,DEBIT,NEFT,
5015013,1000303,06-04-2024,186631.21,CREDIT,ATM,
5015014,1000303,08-07-2023,139292.88,DEBIT,IMPS,
5015015,1000303,14-04-2023,64342.17,DEBIT,IMPS,
5015016,1000303,31-08-2023,16609.7,CREDIT,IMPS,
5015017,1000304,07-11-2025,60789.83,CREDIT,ATM,
5015018,1000304,25-08-2024,154957.61,CREDIT,IMPS,
5015019,1000304,17-11-2023,34421.05,DEBIT,NEFT,
5015020,1000304,29-06-2023,112621.07,CREDIT,NEFT,
5015021,1000304,19-06-2025,157872.63,DEBIT,ATM,
5015022,1000304,06-10-2024,198144.33,DEBIT,BRANCH,
5015023,1000304,12-10-2023,91539.99,DEBIT,ATM,
5015024,1000304,19-08-2023,157404.73,DEBIT,BRANCH,
5015025,1000304,03-09-2025,76183.16,DEBIT,ATM,
5015026,1000304,09-07-2025,151550.62,DEBIT,BRANCH,
5015027,1000304,28-01-2025,81428.8,CREDIT,BRANCH,
5015028,1000304,15-04-2023,8257.11,DEBIT,IMPS,
5015029,1000304,05-06-2025,199716.28,DEBIT,NEFT,
5015030,1000304,06-04-2025,17084.87,DEBIT,BRANCH,
5015031,1000304,24-07-2023,177926.39,CREDIT,BRANCH,
